Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Flamengo, Rio de Janeiro","
        218 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",NULL,R$ 387,"
    R$ 2.240.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        205 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.151,R$ 507,"
    R$ 2.100.000
    /venda"
"Rua Prudente de Morais, Ipanema","
        125 - 195 m²
        ","
        3 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.220.000
    /venda"
"Praça Santos Dumont, Gávea","
        177 m²
        ","
        3 
        ","
        4 
        ",NULL,NULL,NULL,"
    R$ 2.420.000
    /venda"
"Rua Antônio Salema, Vila Isabel","
        68 - 246 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 397.000
    /venda"
"Flamengo, Rio de Janeiro","
        218 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.978,R$ 4.873,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.655,R$ 4.400,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.480,R$ 3.798,"
    R$ 2.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.000,R$ 3.247,"
    R$ 1.680.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 2.300,"
    R$ 1.650.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        245 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 2.400,R$ 4.781,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        181 m²
        ","
        3 
        ","
        3 
        ","
        4 
        ",R$ 990,R$ 4.360,"
    R$ 4.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        179 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.100,R$ 3.400,"
    R$ 1.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        190 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 850,R$ 2.350,"
    R$ 1.679.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        171 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 3.398,"
    R$ 1.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        171 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 400,"
    R$ 1.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        263 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",NULL,NULL,"
    R$ 2.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,R$ 900,"
    R$ 1.890.000
    /venda"
"Flamengo, Rio de Janeiro","
        185 m²
        ","
        4 
        ","
        1 
        ",NULL,R$ 1.675,R$ 366,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.828,R$ 4.425,"
    R$ 2.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        275 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 597,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        205 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.151,R$ 4.650,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        198 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.600,R$ 491,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        169 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 3.200,"
    R$ 1.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.055,R$ 1.800,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        270 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.600,R$ 500,"
    R$ 2.300.000
    /venda"
"Rua Araújo Lima, Vila Isabel","
        73 - 189 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Humberto de Campos, Leblon","
        174 - 381 m²
        ","
        3 - 4 
        ","
        1 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.474.750
    /venda"
"Rua Humberto de Campos, Leblon","
        174 - 276 m²
        ","
        3 - 4 
        ","
        4 - 5 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        260 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.655,R$ 455,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        263 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 1.622,R$ 123,"
    R$ 2.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        189 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.779,R$ 4.403,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        167 m²
        ","
        4 
        ","
        1 
        ",NULL,R$ 850,R$ 2.350,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        330 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 3.000,R$ 6.450,"
    R$ 2.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 3.500,R$ 750,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.800,R$ 3.068,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        187 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.800,R$ 4.866,"
    R$ 2.150.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.890,R$ 750,"
    R$ 2.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        3 
        ","
        1 
        ","
        2 
        ",R$ 2.890,R$ 7.594,"
    R$ 2.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        171 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.780,R$ 2.700,"
    R$ 1.488.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        385 m²
        ","
        5 
        ","
        3 
        ","
        1 
        ",R$ 3.600,R$ 708,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        5 
        ","
        4 
        ","
        2 
        ",R$ 3.100,R$ 500,"
    R$ 2.798.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        245 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.570,R$ 5.975,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.890,R$ 7.594,"
    R$ 2.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.850,R$ 6.450,"
    R$ 2.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        190 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.100,R$ 3.400,"
    R$ 1.680.000
    /venda"
"Flamengo, Rio de Janeiro","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 3.189,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.100,R$ 7.755,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.557,R$ 3.869,"
    R$ 2.239.000
    /venda"
"Flamengo, Rio de Janeiro","
        263 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.600,R$ 3.169,"
    R$ 2.300.000
    /venda"
"Rua João Líra, Leblon","
        129 - 256 m²
        ","
        3 - 5 
        ","
        4 - 6 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 3.247.000
    /venda"
"Rua Comendador Queiroz, Icaraí","
        92 - 214 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 2.500,R$ 6.116,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.750,R$ 3.500,"
    R$ 2.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.890,R$ 7.755,"
    R$ 2.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.100,R$ 7.755,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        280 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.750,R$ 6.500,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        180 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.800,R$ 3.068,"
    R$ 1.880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.890,R$ 7.755,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.620,R$ 650,"
    R$ 1.890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 2.750,R$ 775,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.700,NULL,"
    R$ 1.900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        245 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.424,R$ 4.781,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 2.890,R$ 775,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.500,R$ 8.000,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.750,R$ 6.533,"
    R$ 1.887.000
    /venda"
"Flamengo, Rio de Janeiro","
        245 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.605,R$ 5.346,"
    R$ 2.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        385 m²
        ","
        5 
        ","
        2 
        ","
        1 
        ",R$ 3.600,R$ 7.875,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 2.900,R$ 7.755,"
    R$ 2.700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        385 m²
        ","
        5 
        ","
        4 
        ","
        1 
        ",R$ 3.750,R$ 8.356,"
    R$ 2.400.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.500,R$ 8.000,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        300 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.130,R$ 776,"
    R$ 2.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        385 m²
        ","
        5 
        ","
        3 
        ","
        1 
        ",R$ 3.680,R$ 8.787,"
    R$ 2.450.000
    /venda"
"Rua Doutor Armando Lopes, Charitas","
        98 - 342 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 4 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Eurico Manoel do Carmo, Charitas","
        107 - 175 m²
        ","
        3 - 4 
        ","
        1 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    R$ 898.000
    /venda"
"Rua Juiz Alberto Nader, Charitas","
        86 - 160 m²
        ","
        2 - 3 
        ","
        3 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 678.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        385 m²
        ","
        5 
        ","
        3 
        ","
        1 
        ",R$ 3.680,R$ 878,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        198 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.600,R$ 491,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        160 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 3.840,"
    R$ 2.030.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.555,R$ 46.440,"
    R$ 2.240.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        218 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",NULL,R$ 46.440,"
    R$ 2.240.000
    /venda"
